        0.21           ?        38.1        63.9        19.2        14.5        1.17     6892.32      258.21           ?         135           ?        0.19
        0.16           ?        37.2        64.6           ?           ?        1.16     6892.32      258.71           ?           ?           ?        0.29
           ?       984.6           ?        63.7           ?        14.5        1.21      6892.3      260.31       448.3           ?           ?        0.22
        0.17           ?        37.9        64.4           ?        14.5        1.18           ?      261.41       448.7       134.8          87        0.15
        0.18       984.6           ?        64.3           ?           ?           ?      6892.2       262.6       449.2           ?          87        0.18
        0.16           ?        37.3        64.4           ?           ?        1.22           ?           ?           ?           ?          87        0.18
        0.19           ?        37.1        64.4        19.4           ?        1.24      6892.1           ?           ?           ?           ?         0.2
        0.29       984.5          37           ?        19.3           ?           ?           ?           ?       449.7           ?           ?        0.21
           ?       984.5           ?        64.5           ?           ?        1.37      6891.9           ?       449.6           ?          87        0.19
           ?           ?        37.5           ?        19.4        14.6           ?           ?       262.3           ?           ?          87        0.21
        0.18           ?        37.5       65.12        19.4           ?        1.37           ?       261.9           ?       135.4           ?        0.21
        0.18       984.6        37.1           ?        19.3        14.6           ?           ?       261.3           ?           ?           ?        0.19
           ?           ?        36.7           ?        19.3           ?           ?      6891.7           ?       452.1           ?        87.3        0.19
        0.21       984.5           ?       64.42        19.3           ?           ?      6891.7         261      452.12           ?        87.4        0.24
        0.19           ?        37.2           ?        19.3        14.6           ?           ?       261.2           ?           ?        87.5        0.41
           ?       984.6        37.6           ?        19.3           ?           ?           ?           ?           ?           ?           ?        0.29
           ?       984.5           ?           ?        19.3           ?           ?      6891.9       260.6      452.92           ?        87.6        0.26
        0.19           ?           ?           ?           ?        14.6           ?           ?       260.3           ?       135.1        87.6        0.19
           ?           ?           ?        64.4        19.3           ?           ?           ?           ?           ?           ?           ?        0.25
           ?           ?        37.4           ?        19.3           ?        1.44           ?           ?           ?       135.1           ?        0.23
        0.41       984.4        38.1           ?        19.2        14.6           ?      6891.5       261.9       451.5           ?        87.6        0.23
           ?           ?        37.9           ?        19.2        14.6        1.74      6891.3           ?       451.8       134.9        87.6        0.33
        0.26       984.4        38.1       65.88           ?        14.7           ?      6891.1           ?      452.88       134.8        87.6        0.24
           ?           ?           ?        65.5        19.2        14.7        1.77        6891       263.4      454.48       134.7           ?        0.25
           ?       984.4        36.6        65.2        19.2        14.7        1.83      6890.9           ?           ?           ?        87.8        0.23
        0.23       984.5           ?           ?        19.1        14.7        1.87           ?       262.5      455.68           ?           ?        0.31
        0.23           ?          37        64.7           ?           ?           ?           ?       262.1           ?       134.2           ?        0.27
        0.33           ?        36.2           ?        19.1           ?           ?      6890.8           ?           ?       134.1        88.1        0.37
        0.24           ?           ?           ?           ?        14.7           ?           ?           ?      455.08         134           ?        0.27
        0.25       984.4           ?           ?        19.1        14.7           ?      6890.8           ?         454       133.9        88.2        0.37
        0.23           ?        37.4        64.4        19.1        14.7           ?           ?       259.2           ?           ?           ?        0.42
        0.31       984.3        37.7           ?        19.1        14.6        1.81           ?       260.3       452.1       133.7        88.2        0.48
        0.27       984.2        37.9        64.1           ?        14.6           ?      6890.3       261.2           ?           ?        88.1        0.37
           ?           ?        37.8        64.4        19.1           ?           ?           ?         262           ?           ?           ?        0.48
        0.27           ?           ?        64.5           ?           ?        1.94           ?       263.9           ?       133.5           ?        0.37
        0.37       984.2           ?        65.1           ?        14.6        2.07      6889.8           ?           ?           ?           ?        0.42
           ?       984.2           ?           ?           ?           ?           ?      6889.6           ?       451.7           ?           ?        0.38
           ?           ?        37.6           ?          19           ?           ?      6889.4       265.9       452.1           ?           ?        0.45
           ?           ?           ?        64.9          19        14.6           ?      6889.2       266.4           ?           ?           ?        0.34
           ?           ?        38.2           ?          19           ?           ?      6889.1           ?       453.4           ?           ?        0.29
        0.37           ?           ?           ?           ?        14.7           ?        6889       266.4       453.8           ?       87.78        0.28
        0.42           ?           ?           ?           ?        14.7           ?           ?       266.7           ?           ?       87.88        0.35
        0.38       984.1        38.6        64.6           ?        14.7           ?           ?           ?           ?       133.2       87.98        0.37
        0.45       984.2        39.1        64.4           ?           ?        2.95           ?           ?           ?       133.2          88        0.37
           ?       984.2        39.3           ?           ?        14.7        2.81        6889       269.3       453.8           ?           ?        0.35
           ?           ?           ?        65.1        19.1           ?           ?           ?           ?           ?       133.4           ?        0.24
        0.28       984.2        37.3        64.7        19.1           ?           ?      6889.2           ?           ?           ?           ?         0.4
        0.35           ?        36.6        64.6        19.1        14.7           ?           ?       267.5           ?           ?        88.2        0.46
           ?           ?           ?           ?           ?           ?           ?           ?           ?           ?       133.7        88.2        0.33
           ?           ?           ?           ?           ?        14.7           ?           ?           ?         451           ?           ?         0.5
        0.35           ?          37           ?        19.1           ?           ?           ?       262.1           ?           ?        88.2        0.45
           ?       984.1        37.2          64           ?           ?           ?      6889.2         260           ?           ?        88.2        0.47
         0.4           ?        37.9           ?           ?        14.7        2.36      6889.2       259.7       448.6       133.7           ?        0.36
        0.46           ?           ?           ?        19.1           ?           ?      6889.1       259.5           ?           ?           ?        0.34
           ?           ?        36.6           ?        19.1        14.7           ?        6889       259.5           ?           ?           ?        0.44
         0.5       984.1           ?        63.1        19.1           ?        2.65           ?       260.5       445.9       133.7           ?        0.37
        0.45           ?        37.6          64        19.1           ?           ?      6888.9           ?       446.6           ?        88.2        0.44
        0.47           ?           ?           ?        19.1        14.7           ?           ?           ?           ?           ?           ?        0.46
           ?           ?           ?        63.5        19.1           ?        2.97      6889.1       262.6           ?       133.7           ?        0.37
           ?           ?        37.7        63.9           ?        14.7           ?           ?       262.4           ?           ?           ?         0.4
           ?           ?           ?       63.22           ?           ?        2.88           ?       263.4           ?           ?           ?        0.34
        0.37           ?        37.3           ?        19.1        14.7        2.93           ?           ?           ?           ?        88.2        0.28
           ?      984.19           ?           ?        19.1        14.7           ?           ?      263.42      446.42           ?        88.2        0.29
        0.46       984.2        37.3        63.4           ?        14.7        2.87     6889.09           ?      445.82       133.6        88.2        0.35
           ?           ?           ?           ?           ?        14.7        2.77     6889.09      262.63      444.62       133.5           ?         0.4
         0.4       984.2           ?           ?           ?           ?           ?     6889.09           ?      445.42           ?           ?        0.36
           ?       984.2           ?           ?           ?           ?        2.81     6889.19      263.13      445.12       133.1           ?        0.31
        0.28       984.2        38.1           ?           ?           ?           ?     6889.29      263.13           ?           ?        88.2        0.36
        0.29           ?           ?        64.3           ?        14.7        2.56     6889.39      264.12           ?           ?           ?         0.4
        0.35       984.2        38.4           ?        18.8           ?           ?      6889.4           ?           ?       132.4        88.2         0.3
         0.4           ?           ?        64.1        18.8        14.7        2.41      6889.4           ?       447.8       132.2           ?        0.35
        0.36       984.2        38.5        63.9           ?        14.6           ?      6889.4           ?       448.6         132           ?        0.35
           ?           ?        38.6           ?        18.8           ?           ?           ?           ?       448.6           ?        88.1        0.34
        0.36       984.2        38.8        64.5        18.8           ?           ?      6889.4       268.2           ?       131.8          88        0.36
           ?           ?        38.9        64.6           ?           ?        2.47      6889.3           ?           ?       131.8           ?        0.31
         0.3       984.2        38.6           ?        18.9           ?           ?      6889.3           ?       450.1       131.8           ?        0.37
        0.35       984.2           ?        64.9           ?           ?           ?           ?           ?           ?           ?           ?        0.39
           ?           ?        38.7           ?           ?           ?           ?           ?           ?           ?         132           ?        0.41
           ?           ?           ?           ?           ?           ?        2.42      6889.3      271.01           ?       132.1        87.6        0.41
           ?       984.2        38.4        65.2           ?           ?           ?      6889.3       270.8       452.7       132.1           ?        0.36
           ?           ?        38.7        64.3           ?           ?        2.41           ?       270.7       452.5       132.1        87.6        0.28
        0.37           ?          39        64.4           ?        14.6           ?      6889.4           ?           ?           ?        87.6        0.11
        0.39           ?           ?           ?           ?        14.6           ?      6889.3           ?       453.1       131.9           ?        0.21
        0.41       984.1        39.3        64.9        18.8           ?        2.52           ?       270.9       453.1       131.8           ?        0.49
           ?           ?           ?           ?        18.8        14.5           ?      6889.1       271.6       453.7           ?        87.5        0.46
           ?       984.2           ?        65.4        18.8        14.5        2.59           ?      273.15           ?           ?           ?        0.55
        0.28           ?        40.5           ?           ?        14.5           ?        6889      275.25       454.1       131.5           ?        0.83
        0.11           ?           ?           ?           ?           ?        2.31      6888.9      276.41       453.2           ?        87.2        1.83
           ?       984.2        40.1        63.9           ?        14.6           ?      6888.9           ?           ?       131.5           ?         4.1
        0.49       984.1       40.27           ?        18.8           ?        2.26           ?      279.07      453.58       131.5           ?        4.21
           ?       984.1           ?       68.58        18.8        14.5           ?           ?           ?      457.26       131.5           ?        4.16
        0.55           ?           ?           ?           ?        14.4           ?           ?           ?      463.94       131.5           ?        4.15
           ?       984.1           ?        74.8           ?        14.2           ?           ?           ?      473.34       131.5           ?         4.2
           ?       984.1           ?        79.3           ?           ?        4.48           ?      279.81      487.44       131.6           ?        4.19
           ?           ?           ?           ?           ?          14           ?           ?           ?           ?       131.6        86.3        4.21
        4.21           ?           ?        86.9        18.8           ?           ?           ?           ?           ?       131.6           ?         4.2
           ?         984           ?           ?           ?           ?           ?           ?           ?      553.06           ?           ?        4.22
        4.15           ?           ?           ?        18.7        13.8       19.84     6888.41       279.6           ?           ?           ?        4.22
           ?           ?        39.7           ?        18.7        13.7       23.48           ?      279.11           ?       131.3          84         4.2
        4.19         984           ?        93.3           ?        13.6           ?      6888.2      279.61      614.78       131.2        83.5        4.22
        4.21           ?        40.6        93.8        18.7        13.5           ?           ?           ?      629.28       131.1           ?        4.22
           ?         984           ?        94.6        18.7           ?       29.32        6888           ?      641.08           ?           ?        4.21
           ?         984           ?           ?           ?           ?       29.33           ?           ?      649.68           ?          82        4.22
        4.22       983.9        39.6        95.9           ?        13.3       29.39      6887.9       282.1      656.18       130.8        81.5        4.22
         4.2         984        40.2        96.6           ?           ?           ?      6887.9           ?           ?           ?           ?        4.23
           ?         984        40.8           ?           ?        13.2           ?           ?           ?       666.8       130.6        80.5        4.22
        4.22           ?           ?        97.1        18.6        13.1       29.49      6887.9           ?       670.6       130.5        80.1        4.22
        4.21           ?           ?        97.3        18.5           ?           ?           ?           ?       674.1           ?        79.7        4.23
           ?         984           ?           ?           ?           ?           ?      6887.9       283.5       677.2           ?           ?        4.23
           ?           ?           ?        97.7           ?        13.1           ?           ?           ?           ?           ?           ?        4.24
        4.23         984           ?           ?        18.5          13       29.52           ?      285.54       681.5       129.8           ?        4.25
           ?         984           ?          98           ?           ?           ?        6888           ?       682.9       129.7        78.6        4.26
        4.22         984       40.54           ?           ?           ?           ?           ?           ?         684           ?        78.4        4.22
           ?           ?           ?           ?        18.4           ?       29.56           ?      286.47           ?       129.3        78.3        4.25
        4.23           ?        40.6           ?           ?          13           ?     6888.08           ?       686.8           ?        78.2        4.22
           ?         984        41.5           ?           ?          13           ?     6888.08           ?       687.9       129.1           ?        4.25
        4.25           ?           ?           ?       18.39          13           ?           ?           ?           ?      128.99          78        4.25
        4.26         984           ?          99        18.3          13       29.65     6888.08      287.24           ?      128.79          78        4.24
        4.22      983.99           ?           ?           ?           ?       29.65     6888.07           ?           ?           ?          78        4.25
        4.25         984        42.1        98.7        18.3           ?           ?           ?           ?       691.5      128.49           ?        4.26
           ?           ?           ?           ?        18.2          13           ?     6888.07      290.08         692      128.29          78        4.26
           ?         984          42       98.98        18.2          13           ?           ?      291.48           ?      128.09           ?        4.25
           ?           ?        41.9           ?           ?           ?           ?           ?      291.88      692.48      127.89          78        4.24
           ?           ?          42           ?           ?          13           ?           ?      292.98           ?       127.7          78        4.26
        4.25         984           ?        98.8           ?           ?       29.68     6888.09           ?      692.18           ?           ?        4.27
           ?         984        42.3           ?        18.1           ?       29.72           ?       294.3           ?           ?          78        4.26
        4.26         984           ?          99           ?           ?           ?           ?           ?      692.68       127.2          78        4.26
           ?         984           ?           ?           ?          13           ?      6888.1       295.5           ?           ?           ?        4.26
        4.24           ?           ?           ?           ?          13           ?      6888.1       295.6       693.7         127           ?        4.25
           ?           ?        42.1           ?        18.1        12.9           ?        6888           ?           ?           ?          78        4.27
           ?       983.9        42.1           ?        18.1        12.9           ?      6887.9       295.9           ?       126.8           ?        4.27
        4.26         984        42.5           ?          18        12.9           ?      6887.9       296.3           ?       126.6           ?        4.27
        4.26           ?        42.7        99.9          18           ?        29.8      6887.9           ?       696.7           ?        77.7        4.29
        4.26           ?        42.9           ?          18        12.9        29.8      6887.9         297           ?       126.4           ?         4.3
           ?       983.9           ?           ?          18        12.9           ?           ?           ?      697.52           ?           ?        4.29
           ?         984        42.6        99.3          18        12.9       29.83      6887.8           ?           ?       126.2           ?        4.28
           ?         984           ?           ?           ?        12.9       29.85      6887.8       297.5           ?         126        77.4        4.28
        4.27      983.95           ?        99.6           ?        12.9       29.84     6887.85      298.15      697.51       125.8        77.4        4.29
           ?           ?           ?        99.9           ?           ?       29.87     6887.85      298.55      697.61       125.7           ?        4.31
         4.3         984       42.37           ?        17.9        12.8           ?           ?      298.22           ?           ?           ?        4.29
           ?           ?           ?           ?        17.9           ?       29.93           ?      298.22           ?       125.5        77.3        4.31
        4.28       983.9        42.8        99.9           ?        12.8       29.96           ?      298.82       698.3       125.3        77.2        4.31
        4.28         984           ?           ?           ?           ?       29.97     6887.75           ?       698.9           ?           ?        4.29
        4.29           ?           ?           ?        17.8           ?       29.99     6887.75      300.12           ?         125          77         4.3
           ?           ?        42.7           ?        17.8           ?           ?           ?      300.07           ?       124.9        76.9         4.3
           ?           ?           ?           ?           ?           ?           ?           ?      300.27           ?       124.7           ?        4.28
        4.31           ?        43.6           ?        17.8           ?       30.05      6887.7           ?           ?       124.6           ?         4.3
        4.31       983.9           ?           ?        17.7           ?       30.08      6887.7           ?       699.3           ?           ?        4.29
        4.29       983.9        43.1           ?           ?           ?       30.09      6887.7       302.5           ?       124.3        76.6         4.3
           ?           ?           ?           ?           ?           ?           ?      6887.6           ?       699.3           ?        76.5        4.31
           ?           ?           ?        99.9           ?        12.7           ?           ?       303.6           ?       124.1        76.4        4.32
           ?           ?        43.5           ?        17.7        12.7           ?      6887.5       304.4           ?           ?           ?        4.32
         4.3         984        43.5        99.9        17.6        12.6           ?      6887.6       304.8           ?       123.9        76.2        4.32
           ?         984        43.3           ?        17.6        12.6           ?           ?           ?           ?       123.7           ?        4.31
         4.3         984        43.9        99.9        17.6        12.6       30.07      6887.7       304.8       699.3       123.6          76        4.35
           ?         984           ?        99.9           ?           ?           ?      6887.8           ?       699.3       123.5           ?        4.31
        4.32           ?        43.4           ?           ?        12.6           ?      6887.9       304.9           ?       123.4        75.8        4.31
           ?           ?        43.6        99.9           ?           ?       30.13           ?       304.6           ?       123.3        75.7        4.33
        4.32         984           ?           ?        17.5        12.6       30.17           ?           ?       699.3           ?           ?        4.35
        4.31         984           ?        99.9           ?        12.6       30.18        6888           ?           ?           ?           ?        4.32
           ?         984           ?        99.9        17.5           ?       30.24        6888           ?       699.3       122.9           ?        4.34
        4.31           ?           ?           ?           ?        12.6           ?           ?       305.2       699.3           ?        75.6        4.34
        4.31           ?        43.8        99.9        17.4           ?       30.24        6888           ?       699.3       122.6        75.6        4.35
        4.33         984           ?           ?        17.4           ?       30.25           ?       306.3       699.3       122.4           ?        4.35
           ?           ?           ?           ?        17.4        12.6           ?        6888       307.2           ?       122.2        75.6        4.33
        4.32           ?           ?           ?           ?           ?           ?           ?       307.9       699.3       122.1           ?        4.35
        4.34           ?        44.9           ?        17.4           ?           ?        6888       308.8           ?           ?           ?        4.34
        4.34       984.1        44.7           ?        17.4        12.6           ?      6888.1           ?           ?           ?        75.6        4.34
        4.35         984        44.9        99.9        17.4        12.6       30.33           ?       311.4           ?           ?        75.6        4.36
           ?       984.1        44.2        99.9        17.4           ?       30.37           ?           ?           ?       121.8           ?        4.36
           ?           ?           ?           ?           ?        12.5           ?      6888.2           ?       699.3           ?        75.6        4.33
        4.35       984.1        43.8        99.9           ?           ?       30.37      6888.3       311.2       699.3       121.6           ?        4.35
        4.34           ?           ?           ?        17.3           ?           ?      6888.4       310.9           ?           ?        75.4        4.36
        4.34       984.1          44        99.9        17.3        12.5           ?           ?         310       699.3       121.4        75.3        4.37
           ?           ?        44.6        99.9        17.3           ?       30.41           ?       309.9       699.3           ?           ?        4.38
        4.36           ?        44.8        99.9           ?        12.5       30.42      6888.6       309.8       699.3           ?           ?        4.36
        4.33           ?        44.1           ?        17.3           ?        30.4           ?       309.7           ?           ?          75        4.36
        4.35           ?        44.3        99.9           ?           ?       30.42      6888.7           ?           ?           ?           ?        4.34
           ?       984.1        44.6           ?        17.3        12.5       30.43      6888.7       310.6       699.3       121.1           ?        4.36
           ?           ?           ?        99.9           ?        12.5       30.47      6888.7       311.1           ?       121.1          75        4.36
           ?       984.1           ?           ?           ?           ?       30.51           ?       311.3       699.3         121           ?        4.37
        4.36           ?        44.5        99.9           ?        12.5           ?      6888.7       311.2       699.3       120.9           ?        4.36
        4.36       984.1           ?           ?           ?        12.5       30.51           ?         311           ?       120.8          75        4.34
        4.34           ?       44.11        99.9        17.2           ?           ?           ?      311.01       699.3           ?          75        4.38
           ?           ?           ?           ?           ?           ?       30.53           ?           ?           ?           ?          75        4.39
           ?       984.1           ?           ?        17.1           ?       30.53      6888.7           ?           ?           ?           ?        4.37
           ?           ?        44.5        99.9           ?        12.5       30.53           ?           ?       699.3       120.2          75        4.36
        4.36           ?        44.9           ?        17.1           ?       30.51      6888.7           ?       699.3       120.1          75        4.37
           ?       984.1        45.3           ?           ?           ?       30.49      6888.7       312.5           ?           ?          75        4.39
        4.38           ?           ?        99.9           ?           ?           ?           ?       312.7           ?       119.9          75        4.39
           ?       984.1        44.9        99.9           ?        12.5           ?      6888.7           ?       699.3           ?           ?        4.38
           ?       984.1           ?           ?           ?        12.5           ?      6888.7           ?       699.3           ?           ?         4.4
        4.36       984.1           ?        99.9          17        12.5       30.58      6888.7       314.5           ?           ?           ?        4.38
           ?       984.1        44.6        99.9           ?           ?       30.58           ?       314.6       699.3           ?           ?        4.41
           ?           ?           ?        99.9           ?           ?           ?           ?           ?       699.3       119.3           ?         4.4
           ?           ?        44.4           ?          17        12.5       30.65           ?           ?           ?       119.2          75        4.39
        4.38       984.1        44.7           ?           ?        12.5           ?           ?       313.8           ?       119.1          75        4.41
         4.4       984.1          45           ?        16.9           ?           ?      6888.7           ?       699.3           ?          75         4.4
           ?       984.1           ?           ?        16.9           ?           ?           ?           ?           ?           ?           ?        4.41
           ?           ?           ?           ?        16.9           ?           ?      6888.7           ?       699.3       118.7       74.92         4.4
           ?       984.1           ?        99.9           ?        12.5           ?      6888.7       314.7           ?           ?           ?        4.38
        4.39           ?        45.4        99.9           ?           ?       30.75           ?           ?           ?           ?           ?        4.41
        4.41           ?        45.5           ?           ?           ?           ?           ?       316.1           ?       118.4       74.82        4.39
           ?       984.1        46.2        99.9        16.9        12.4           ?      6888.6       317.6       699.3           ?       74.72         4.4
        4.41           ?           ?           ?           ?        12.4        30.8           ?       318.6       699.3      118.23       74.62        4.41
           ?           ?        46.1        99.9        16.8           ?           ?      6888.6           ?       699.3      118.13           ?        4.43
        4.38       984.1           ?           ?        16.8           ?       30.79           ?      320.42       699.3      118.03           ?         4.4
        4.41           ?           ?        99.9        16.8        12.4        30.8      6888.6           ?           ?           ?        74.4         4.4
        4.39       984.1       45.91           ?        16.8           ?       30.79           ?      321.43       699.3      117.83           ?        4.41
           ?           ?           ?           ?           ?           ?       30.79           ?      321.73           ?      117.73        74.4        4.41
           ?           ?           ?        99.9           ?           ?       30.79      6888.7      321.43       699.3      117.63           ?        4.41
        4.43           ?           ?        99.9           ?        12.4       30.81           ?           ?           ?       117.5        74.4        4.43
           ?           ?        45.8        99.9        16.7           ?       30.82      6888.5      321.43       699.3       117.4        74.4        4.42
         4.4         984           ?           ?           ?           ?           ?           ?           ?       699.3       117.3        74.4        4.44
           ?         984        46.4           ?        16.7           ?           ?      6888.3      321.81       699.3       117.2        74.4        4.43
           ?       984.1           ?           ?           ?           ?           ?           ?           ?       699.3           ?        74.4        4.42
        4.41           ?           ?        99.9        16.7           ?           ?           ?           ?       699.3           ?        74.4        4.44
        4.43       984.1          47           ?        16.6        12.4           ?           ?           ?           ?       116.8        74.4        4.43
           ?         984           ?        99.9        16.6           ?       30.88           ?           ?           ?       116.7           ?        4.44
           ?       984.1        46.5        99.9        16.6        12.4           ?           ?       324.6           ?       116.6           ?        4.45
           ?           ?           ?        99.9           ?        12.4       30.94           ?       325.1       699.3           ?           ?        4.47
        4.42       984.1           ?           ?        16.6           ?       30.95      6888.5           ?           ?           ?           ?        4.45
           ?       984.1        46.3           ?           ?           ?       30.98           ?       325.5           ?           ?           ?        4.44
        4.43           ?        46.5        99.9        16.5        12.4           ?           ?           ?           ?         116        74.4        4.45
        4.44       984.1        46.6           ?        16.5           ?          31           ?         325           ?       115.9        74.4        4.44
        4.45           ?           ?           ?        16.5           ?           ?           ?           ?       699.3           ?        74.3        4.46
        4.47           ?        46.6        99.9        16.5           ?       31.07           ?           ?           ?           ?           ?        4.44
           ?           ?           ?        99.9        16.4           ?           ?      6888.7       326.5           ?       115.5           ?        4.46
        4.44           ?           ?           ?           ?           ?           ?      6888.7       326.3       699.3           ?           ?        4.46
        4.45           ?           ?           ?        16.4           ?       31.11      6888.6       327.2       699.3           ?           ?        4.48
           ?           ?           ?        99.9        16.4        12.3       31.13      6888.6           ?           ?           ?          74        4.47
           ?           ?       47.01           ?        16.4           ?       31.15           ?           ?           ?         115          74        4.45
        4.44           ?           ?           ?        16.4        12.3       31.15           ?      328.61           ?       114.9           ?        4.45
        4.46       984.1           ?        99.9           ?        12.3       31.14           ?      329.26           ?       114.7           ?        4.45
           ?           ?           ?           ?        16.3        12.3       31.15      6888.6      329.16       699.3           ?           ?        4.46
        4.48       984.1          48        99.9        16.3           ?       31.19      6888.6      330.66           ?           ?           ?        4.46
        4.47           ?        47.6        99.9        16.3           ?           ?           ?      331.06           ?       114.4        73.8        4.47
        4.45           ?           ?           ?        16.3        12.3       31.21           ?      331.96           ?           ?        73.8        4.46
        4.45       984.1        47.5        99.9           ?           ?        31.2           ?           ?           ?           ?        73.8        4.47
        4.45           ?        47.4        99.9           ?           ?       31.21           ?           ?           ?           ?           ?        4.48
        4.46       984.1           ?        99.9        16.2           ?           ?           ?       333.2       699.3       113.9        73.8        4.49
        4.46       984.2           ?        99.9           ?           ?           ?           ?           ?           ?       113.8           ?        4.47
           ?           ?           ?           ?        16.2        12.3           ?      6888.9       333.9       699.3       113.7        73.8        4.47
           ?       984.1        47.6        99.9        16.1        12.3       31.19           ?       333.9           ?           ?        73.8        4.47
        4.47           ?        47.6        99.9        16.1           ?           ?           ?       333.5       699.3           ?        73.8        4.48
           ?       984.2        47.7        99.9           ?        12.3           ?           ?       333.7           ?           ?        73.8        4.49
        4.49       984.2           ?           ?           ?        12.3           ?           ?       334.3       699.3           ?           ?        4.46
           ?           ?           ?           ?           ?           ?           ?      6889.3           ?       699.3           ?        73.8        4.49
        4.47       984.1          48        99.9        16.1        12.3           ?      6889.2           ?           ?       112.8        73.8        4.48
        4.47       984.2        48.2           ?           ?        12.3           ?      6889.2       335.1       699.3           ?           ?        4.49
        4.48           ?           ?           ?          16           ?           ?           ?       336.1       699.3       112.6           ?        4.49
           ?       984.2           ?           ?          16           ?       31.35      6889.3           ?       699.3           ?           ?        4.49
           ?       984.2           ?           ?          16           ?           ?      6889.3       337.7       699.3           ?           ?        4.49
           ?       984.2        48.1        99.9          16           ?           ?           ?           ?       699.3       112.3           ?        4.51
        4.48           ?        48.3           ?           ?        12.3       31.34           ?       338.1       699.3           ?        73.8         4.5
        4.49       984.2           ?           ?           ?           ?       31.36      6889.4       338.8           ?       112.1        73.8        4.49
